mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Methane,x_CO2,x_Methane,y_CO2,y_Methane
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.334201,17.563648,5.334174,16.41408509,2.3e-07,0.99896972,43.98068613,42.61102481,1179.341551,13.743393,0.95,0.05,0.99897,0.00103,0.949996,0.050004
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.781874,17.781963,5.572234,13.28880389,13.38406466,0.9500004,42.61115914,25.51814714,1116.04477,29.153724,0.95,0.05,0.95,0.05,0.338816,0.661184
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.139263,17.781963,5.572234,13.45251356,13.54491166,0.95286101,42.69116209,25.80893618,1119.511034,28.296933,0.95,0.05,0.952861,0.047139,0.349214,0.650786
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.496652,17.781963,5.572234,13.61572904,13.70500708,0.95568433,42.77012179,26.12308579,1122.934694,27.449866,0.95,0.05,0.955684,0.044316,0.360447,0.639553
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.854041,17.781963,5.572234,13.77845987,13.86436809,0.95847148,42.84807021,26.46339858,1126.316976,26.612281,0.95,0.05,0.958471,0.041529,0.372615,0.627385
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.21143,17.781963,5.572234,13.94071815,14.02301304,0.96122357,42.9250379,26.83314715,1129.659131,25.783956,0.95,0.05,0.961224,0.038776,0.385836,0.614164
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.568818,17.781963,5.572234,14.1025149,14.18095934,0.96394163,43.00105412,27.23617647,1132.962339,24.964679,0.95,0.05,0.963942,0.036058,0.400247,0.599753
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.926207,17.781963,5.572234,14.26386123,14.33822421,0.96662668,43.0761469,27.67703415,1136.227745,24.154246,0.95,0.05,0.966627,0.033373,0.41601,0.58399
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.283596,17.781963,5.572234,14.42476463,14.49482276,0.96927966,43.15034314,28.16113794,1139.456383,23.352462,0.95,0.05,0.96928,0.03072,0.43332,0.56668
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.640985,17.781963,5.572234,14.5852378,14.65077263,0.97190152,43.2236687,28.69499333,1142.649354,22.55914,0.95,0.05,0.971902,0.028098,0.452409,0.547591
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.998374,17.781963,5.572234,14.74528928,14.80608927,0.97449314,43.29614849,29.28647965,1145.807647,21.774099,0.95,0.05,0.974493,0.025507,0.473558,0.526442
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,11.355762,17.781963,5.572234,14.90492843,14.96078857,0.97705537,43.36780652,29.94523112,1148.932236,20.997163,0.95,0.05,0.977055,0.022945,0.497113,0.502887
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.713151,17.781963,5.572234,15.06416454,15.1148866,0.97958905,43.43866603,30.68315163,1152.024065,20.228157,0.95,0.05,0.979589,0.020411,0.523498,0.476502
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.07054,17.781963,5.572234,15.22300706,15.26839981,0.98209498,43.5087495,31.51512146,1155.084047,19.466898,0.95,0.05,0.982095,0.017905,0.553246,0.446754
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.427929,17.781963,5.572234,15.38146564,15.42134527,0.98457394,43.57807869,32.45998486,1158.113067,18.713191,0.95,0.05,0.984574,0.015426,0.587031,0.412969
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.785318,17.781963,5.572234,15.53955135,15.57374152,0.98702668,43.64667467,33.54195894,1161.111989,17.966807,0.95,0.05,0.987027,0.012973,0.625719,0.374281
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.142706,17.781963,5.572234,15.69727677,15.72560857,0.98945393,43.71455758,34.79269278,1164.081633,17.227456,0.95,0.05,0.989454,0.010546,0.67044,0.32956
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.500095,17.781963,5.572234,15.85465805,15.87696857,0.99185635,43.78174623,36.25436598,1167.022765,16.494743,0.95,0.05,0.991856,0.008144,0.722705,0.277295
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.857484,17.781963,5.572234,16.01171763,16.02784514,0.99423453,43.84825686,37.98452826,1169.936037,15.768085,0.95,0.05,0.994235,0.005765,0.784569,0.215431
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.214873,17.781963,5.572234,16.16848923,16.17825944,0.99658885,43.91410037,40.06404046,1172.821858,15.046604,0.95,0.05,0.996589,0.003411,0.858925,0.141075
CO2;Methane,217.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.572262,17.781963,5.572234,16.32502638,16.32821486,0.99891928,43.97927558,42.61102509,1175.680087,14.329006,0.95,0.05,0.998919,0.001081,0.949996,0.050004
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,18.008656,18.008746,5.818266,13.08676847,13.1838188,0.9500004,42.61115928,25.79764795,1112.433629,29.762847,0.95,0.05,0.95,0.05,0.34881,0.65119
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.367058,18.008746,5.818266,13.24829339,13.34230358,0.9528531,42.69094076,26.09263666,1115.890063,28.906605,0.95,0.05,0.952853,0.047147,0.359358,0.640642
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.72546,18.008746,5.818266,13.40935894,13.50008497,0.95566928,42.76970085,26.41094771,1119.304814,28.059992,0.95,0.05,0.955669,0.044331,0.37074,0.62926
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.083862,18.008746,5.818266,13.56997421,13.65717886,0.95845003,42.84747026,26.75533288,1122.679075,27.222773,0.95,0.05,0.95845,0.04155,0.383054,0.616946
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.442264,18.008746,5.818266,13.73014999,13.81360187,0.96119641,42.92427835,27.12899738,1126.014041,26.394732,0.95,0.05,0.961196,0.038804,0.396414,0.603586
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.800666,18.008746,5.818266,13.88989629,13.96936994,0.96390942,43.00015328,27.53569677,1129.310847,25.575659,0.95,0.05,0.963909,0.036091,0.410956,0.589044
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.159069,18.008746,5.818266,14.04922317,14.12449877,0.96659003,43.07512205,27.97985989,1132.570593,24.765353,0.95,0.05,0.96659,0.03341,0.426838,0.573162
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.517471,18.008746,5.818266,14.20813754,14.27900233,0.96923917,43.14921059,28.46674602,1135.794279,23.963624,0.95,0.05,0.969239,0.030761,0.444247,0.555753
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.875873,18.008746,5.818266,14.36665097,14.43289683,0.97185772,43.22244385,29.0026482,1138.982963,23.170285,0.95,0.05,0.971858,0.028142,0.463409,0.536591
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.234275,18.008746,5.818266,14.5247713,14.58619658,0.97444656,43.29484589,29.59515908,1142.1376,22.385156,0.95,0.05,0.974447,0.025553,0.484595,0.515405
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,11.592677,18.008746,5.818266,14.68250721,14.73891636,0.9770065,43.36643991,30.25352284,1145.259131,21.60806,0.95,0.05,0.977007,0.022993,0.508136,0.491864
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.951079,18.008746,5.818266,14.83986737,14.89107117,0.97953835,43.43724835,30.9891078,1148.348465,20.838817,0.95,0.05,0.979538,0.020462,0.534438,0.465562
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.309481,18.008746,5.818266,14.99686065,15.04267643,0.98204289,43.50729291,31.81605041,1151.406485,20.077243,0.95,0.05,0.982043,0.017957,0.564006,0.435994
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.667883,18.008746,5.818266,15.15349636,15.19374826,0.98452087,43.5765946,32.75214858,1154.434043,19.323132,0.95,0.05,0.984521,0.015479,0.597478,0.402522
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.026285,18.008746,5.818266,15.30978513,15.34430405,0.98697301,43.64517364,33.82012539,1157.431966,18.576243,0.95,0.05,0.986973,0.013027,0.635665,0.364335
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.384687,18.008746,5.818266,15.46573936,15.49436264,0.9894,43.71304929,35.04945927,1160.401036,17.836273,0.95,0.05,0.9894,0.0106,0.679621,0.320379
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.743089,18.008746,5.818266,15.62137502,15.64394459,0.99180247,43.78023934,36.47911129,1163.341975,17.102808,0.95,0.05,0.991802,0.008198,0.730741,0.269259
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.101491,18.008746,5.818266,15.77671431,15.79307128,0.99418097,43.84675882,38.16173922,1166.255381,16.375252,0.95,0.05,0.994181,0.005819,0.790905,0.209095
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.459893,18.008746,5.818266,15.93179019,15.94176065,0.99653583,43.91261729,40.17052946,1169.141603,15.652728,0.95,0.05,0.996536,0.003464,0.862732,0.137268
CO2;Methane,218.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.818295,18.008746,5.818266,16.08665381,16.0900123,0.99886697,43.97781247,42.61102542,1172.000448,14.933982,0.95,0.05,0.998867,0.001133,0.949996,0.050004
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,18.244022,18.244113,6.072441,12.88500967,12.98416454,0.95000041,42.61115941,26.07823625,1108.804852,30.395645,0.95,0.05,0.95,0.05,0.358843,0.641157
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.603414,18.244113,6.072441,13.04437713,13.14030306,0.95284518,42.69071933,26.37714611,1112.251543,29.539719,0.95,0.05,0.952845,0.047155,0.369531,0.630469
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.962806,18.244113,6.072441,13.20331887,13.29578452,0.9556542,42.76927924,26.69930732,1115.657452,28.693333,0.95,0.05,0.955654,0.044346,0.38105,0.61895
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.322198,18.244113,6.072441,13.36184341,13.45062354,0.95842852,42.84686862,27.04741701,1119.023734,27.856259,0.95,0.05,0.958429,0.041571,0.393497,0.606503
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.68159,18.244113,6.072441,13.51996038,13.60483517,0.96116914,42.92351571,27.42460882,1122.351534,27.028285,0.95,0.05,0.961169,0.038831,0.406984,0.593016
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.040982,18.244113,6.072441,13.67767884,13.75843392,0.96387703,42.99924758,27.83454448,1125.641943,26.209204,0.95,0.05,0.963877,0.036123,0.421642,0.578358
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.400374,18.244113,6.072441,13.83500785,13.91143415,0.96655314,43.07409025,28.28152943,1128.896017,25.398819,0.95,0.05,0.966553,0.033447,0.437625,0.562375
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.759766,18.244113,6.072441,13.99195382,14.06384872,0.96919834,43.14806871,28.77066005,1132.114724,24.596941,0.95,0.05,0.969198,0.030802,0.455114,0.544886
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.119159,18.244113,6.072441,14.14852722,14.21569251,0.9718135,43.22120704,29.30801307,1135.299081,23.803383,0.95,0.05,0.971814,0.028186,0.474328,0.525672
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.478551,18.244113,6.072441,14.30473529,14.36697876,0.97439945,43.29352845,29.90089201,1138.45001,23.017967,0.95,0.05,0.974399,0.025601,0.495527,0.504473
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,11.837943,18.244113,6.072441,14.46058604,14.51772122,0.976957,43.36505536,30.55815158,1141.568417,22.240513,0.95,0.05,0.976957,0.023043,0.519029,0.480971
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,11.197335,18.244113,6.072441,14.61608756,14.66793384,0.9794869,43.43580942,31.29063033,1144.655181,21.47084,0.95,0.05,0.979487,0.020513,0.545219,0.454781
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.556727,18.244113,6.072441,14.77124825,14.81763109,0.98198993,43.50581158,32.11173655,1147.711152,20.708754,0.95,0.05,0.98199,0.01801,0.574579,0.425421
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.916119,18.244113,6.072441,14.92607702,14.96682812,0.98446679,43.57508206,33.03825456,1150.737149,19.954043,0.95,0.05,0.984467,0.015533,0.607708,0.392292
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.275511,18.244113,6.072441,15.08058417,15.11554124,0.98691818,43.64364028,34.09147648,1153.733964,19.206455,0.95,0.05,0.986918,0.013082,0.645367,0.354633
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.634903,18.244113,6.072441,15.23478188,15.26378807,0.98934476,43.7115046,35.29882681,1156.702342,18.465671,0.95,0.05,0.989345,0.010655,0.688538,0.311462
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.994295,18.244113,6.072441,15.38868596,15.41158759,0.99174713,43.77869178,36.69626076,1159.642957,17.731262,0.95,0.05,0.991747,0.008253,0.738505,0.261495
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.353687,18.244113,6.072441,15.54231827,15.55895896,0.99412579,43.84521571,38.33193232,1162.556359,17.00262,0.95,0.05,0.994126,0.005874,0.796991,0.203009
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.713079,18.244113,6.072441,15.69571091,15.70591703,0.99648102,43.91108468,40.27207267,1165.442838,16.278874,0.95,0.05,0.996481,0.003519,0.866363,0.133637
CO2;Methane,219.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.072471,18.244113,6.072441,15.84891269,15.85245802,0.99881272,43.97629541,42.61102571,1168.302159,15.558811,0.95,0.05,0.998813,0.001187,0.949996,0.050004
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,18.48809,18.488182,6.334931,12.68354964,12.78510661,0.95000041,42.61115954,26.35966839,1105.157934,31.052598,0.95,0.05,0.95,0.05,0.368906,0.631094
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.848451,18.488182,6.334931,12.84078574,12.93891469,0.95283726,42.69049773,26.66221361,1108.594969,30.196756,0.95,0.05,0.952837,0.047163,0.379724,0.620276
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.208813,18.488182,6.334931,12.99762864,13.09211022,0.95563909,42.76885679,26.9879072,1111.992102,29.350373,0.95,0.05,0.955639,0.044361,0.39137,0.60863
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.569175,18.488182,6.334931,13.1540862,13.24470656,0.95840693,42.84626504,27.33938813,1115.350448,28.513226,0.95,0.05,0.958407,0.041593,0.403937,0.596063
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.929536,18.488182,6.334931,13.31016701,13.39671733,0.96114175,42.92274963,27.71971472,1118.671105,27.685105,0.95,0.05,0.961142,0.038858,0.417536,0.582464
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.289898,18.488182,6.334931,13.46587922,13.54815572,0.96384446,42.9983366,28.13245096,1121.955122,26.865806,0.95,0.05,0.963844,0.036156,0.432294,0.567706
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.65026,18.488182,6.334931,13.62123101,13.69903484,0.96651598,43.07305101,28.58177501,1125.203515,26.055135,0.95,0.05,0.966516,0.033484,0.44836,0.55164
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.010622,18.488182,6.334931,13.77622831,13.84936653,0.96915716,43.14691695,29.07261676,1128.417218,25.252904,0.95,0.05,0.969157,0.030843,0.465911,0.534089
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.370983,18.488182,6.334931,13.93088052,13.99916439,0.97176883,43.21995765,29.61083389,1131.597209,24.458928,0.95,0.05,0.971769,0.028231,0.485156,0.514844
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.731345,18.488182,6.334931,14.08519435,14.14844068,0.97435179,43.29219549,30.20343981,1134.744377,23.673026,0.95,0.05,0.974352,0.025648,0.506345,0.493655
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,12.091707,18.488182,6.334931,14.23917721,14.29720815,0.97690682,43.36365212,30.8589019,1137.859597,22.895018,0.95,0.05,0.976907,0.023093,0.529782,0.470218
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,11.452069,18.488182,6.334931,14.39283666,14.44547981,0.97943466,43.43434843,31.58753695,1140.943715,22.124717,0.95,0.05,0.979435,0.020565,0.555836,0.444164
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.81243,18.488182,6.334931,14.54618062,14.59326916,0.98193604,43.50430461,32.40204286,1143.99755,21.361924,0.95,0.05,0.981936,0.018064,0.584959,0.415041
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.172792,18.488182,6.334931,14.69921768,14.74059041,0.98441165,43.57354011,33.31822539,1147.021888,20.606419,0.95,0.05,0.984412,0.015588,0.617719,0.382281
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.533154,18.488182,6.334931,14.85195779,14.88745882,0.98686216,43.64207353,34.35600998,1150.017487,19.857936,0.95,0.05,0.986862,0.013138,0.654826,0.345174
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.893515,18.488182,6.334931,15.00441295,15.03389079,0.98928819,43.70992235,35.5408823,1152.985053,19.116144,0.95,0.05,0.989288,0.010712,0.697193,0.302807
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.253877,18.488182,6.334931,15.15659875,15.1799037,0.9916903,43.77710234,36.90599576,1155.925217,18.380599,0.95,0.05,0.99169,0.00831,0.746004,0.253996
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.614239,18.488182,6.334931,15.30853667,15.32551454,0.99406896,43.84362625,38.49536338,1158.838477,17.650685,0.95,0.05,0.994069,0.005931,0.802834,0.197166
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.974601,18.488182,6.334931,15.46025789,15.47073524,0.9964244,43.90950118,40.36891671,1161.725072,16.92554,0.95,0.05,0.996424,0.003576,0.869826,0.130174
CO2;Methane,220.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.334962,18.488182,6.334931,15.61180885,15.61555895,0.9987565,43.97472299,42.61102602,1164.584726,16.20399,0.95,0.05,0.998757,0.001243,0.949996,0.050004
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,18.74098,18.741074,6.605907,12.48240988,12.58664994,0.95000042,42.61115968,26.641703,1101.492355,31.734201,0.95,0.05,0.95,0.05,0.378991,0.621009
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,18.102294,18.741074,6.605907,12.6375396,12.73814322,0.95282932,42.69027584,26.94759159,1104.91982,30.878217,0.95,0.05,0.952829,0.047171,0.389928,0.610072
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.463608,18.741074,6.605907,12.79230753,12.88906669,0.95562395,42.7684333,27.27649448,1108.308242,30.031615,0.95,0.05,0.955624,0.044376,0.401688,0.598312
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.824921,18.741074,6.605907,12.94672083,13.03943248,0.95838527,42.84565924,27.63098927,1111.658696,29.194177,0.95,0.05,0.958385,0.041615,0.414364,0.585636
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.186235,18.741074,6.605907,13.10078715,13.18925291,0.96111422,42.92197976,28.01405566,1114.972235,28.365695,0.95,0.05,0.961114,0.038886,0.428061,0.571939
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.547549,18.741074,6.605907,13.25451379,13.33853995,0.96381168,42.99741991,28.42915655,1118.249867,27.54597,0.95,0.05,0.963812,0.036188,0.442903,0.557097
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.908863,18.741074,6.605907,13.4079081,13.48730552,0.96647853,43.07200383,28.88033962,1121.492568,26.734808,0.95,0.05,0.966479,0.033521,0.459036,0.540964
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.270176,18.741074,6.605907,13.56097557,13.63556051,0.9691156,43.14575474,29.37236552,1124.701244,25.932021,0.95,0.05,0.969116,0.030884,0.476629,0.523371
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.63149,18.741074,6.605907,13.71372462,13.78331735,0.97172368,43.21869502,29.91087126,1127.87683,25.137426,0.95,0.05,0.971724,0.028276,0.495884,0.504116
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.992804,18.741074,6.605907,13.86616147,13.93058737,0.97430355,43.29084629,30.50258042,1131.020187,24.350841,0.95,0.05,0.974304,0.025696,0.517042,0.482958
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,dew,12.354117,18.741074,6.605907,14.01829294,14.07738236,0.97685595,43.36222939,31.15557685,1134.132156,23.572081,0.95,0.05,0.976856,0.023144,0.54039,0.45961
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,dew,11.715431,18.741074,6.605907,14.17012611,14.22371443,0.9793816,43.4328645,31.87966529,1137.213554,22.800956,0.95,0.05,0.979382,0.020618,0.566281,0.433719
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,dew,11.076745,18.741074,6.605907,14.32166849,14.36959616,0.98188121,43.50277103,32.6868531,1140.265166,22.037262,0.95,0.05,0.981881,0.018119,0.595143,0.404857
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.438058,18.741074,6.605907,14.47292835,14.51504085,0.98435543,43.57196769,33.59200406,1143.287749,21.280766,0.95,0.05,0.984355,0.015645,0.627508,0.372492
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.799372,18.741074,6.605907,14.62391532,14.66006271,0.98680491,43.64047226,34.6137419,1146.282024,20.531194,0.95,0.05,0.986805,0.013195,0.664042,0.335958
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.160686,18.741074,6.605907,14.77464121,14.8046769,0.98923023,43.70830135,35.77572629,1149.248658,19.7882,0.95,0.05,0.98923,0.01077,0.70559,0.29441
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.521999,18.741074,6.605907,14.92512135,14.94889923,0.99163193,43.77546973,37.10850365,1152.188242,19.051329,0.95,0.05,0.991632,0.008368,0.753245,0.246755
CO2;Methane,221.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.883313,18.741074,6.605907,15.07537681,15.09274456,0.99401042,43.84198909,38.65228414,1155.101225,18.319959,0.95,0.05,0.99401,0.00599,0.808445,0.191555
