Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_N2_[-]
220.0,14.874970323090404,13.683185238000297,7.699545727756351,0.9845617513046285,0.44705610404218554,1147.552928074293,31.288133532553626,3.6462396738779175
220.0,15.190152212204262,13.628897950499628,7.7225380769046055,0.9840103852797938,0.4392435754652804,1147.1894645241919,31.85709297262632,3.6295413428561707
220.0,15.505255594278648,13.574819528109597,7.746033079870586,0.9834590192549592,0.4317545057573824,1146.8259336182537,32.42691584115348,3.612957472617141
220.0,15.820280210893378,13.52094893709793,7.769239668336212,0.9829076532301244,0.4245696182295787,1146.4623352674882,32.99760264135764,3.596487360880654
220.0,16.135225839773938,13.467285144318742,7.792168753421997,0.9823562872052898,0.41767113781608134,1146.0986693910054,33.56915402679421,3.580130311992656
220.0,16.4500922915709,13.413827117800862,7.814830785557099,0.981804921180455,0.4110426478697844,1145.7349359153243,34.141570789617475,3.564072879898505
220.0,16.764879407010525,13.360573827198598,7.838125896329814,0.9812535551556203,0.4046689630181992,1145.3711347737476,34.71485384998454,3.548148383147185
220.0,17.079587054390462,13.307524205547208,7.861334620923429,0.9807021891307857,0.3985360160194978,1145.0072659058198,35.28900424649175,3.532329029475275
220.0,17.39421512725562,13.254677304764563,7.884274659726876,0.9801508231059509,0.39263075685467647,1144.6433292568256,35.864023127500026,3.516614352979378
220.0,17.708763542378694,13.202032061435327,7.906955906532637,0.9795994570811163,0.38694106254106914,1144.279324777356,36.439911743278195,3.5010037665629548
220.0,18.023232237919345,13.149587454272897,7.929643567636504,0.9790480910562815,0.381455656362817,1143.9152524229023,37.01667143886041,3.485496718023556
220.0,18.33762117178537,13.097342465116048,7.952869922331843,0.9784967250314469,0.37616403539193977,1143.5511121535037,37.59430364754654,3.4700926490133837
220.0,18.651930320105105,13.045296079164196,7.975835828891462,0.9779453590066122,0.3710564053249754,1143.1869039334229,38.17280988498083,3.454790994791365
220.0,18.966159675903096,12.993447285654508,7.998550672114335,0.9773939929817774,0.36612362178878677,1142.8226277308543,38.75219174374112,3.4395911841416096
220.0,19.280309247864782,12.941795078263933,8.021023461893058,0.9768426269569428,0.36135713737922287,1142.4582835176604,39.332450888397005,3.424492639515049
220.0,19.5943790592359,12.890338453294941,8.043868294342076,0.976291260932108,0.3567489537904591,1142.0938712691302,39.913589050978764,3.409494776982303
220.0,19.908369146812333,12.839076410262424,8.066874664874142,0.9757398949072734,0.3522915784736658,1141.7293909637701,40.49560802682692,3.39459700602505
220.0,20.222279560008197,12.788007954591977,8.08963718028393,0.9751885288824387,0.347977985333228,1141.364842583095,41.07850967077473,3.379798730076905
220.0,20.536110360014067,12.737132096901169,8.112164400565447,0.9746371628576039,0.34380157902882547,1141.0002261114535,41.66229589363676,3.3650993468977037
220.0,20.849861619079114,12.686447852529508,8.134464554517635,0.9740857968327693,0.33975616250354407,1140.6355415358687,42.24696865897895,3.350498248772701
220.0,21.16353341974765,12.635954241599256,8.157415411425148,0.9735344308079346,0.3358359074032553,1140.2707888458813,42.83252998013149,3.335994822788933
220.0,21.477125854263978,12.585650258375164,8.180239294763759,0.9729830647830999,0.33203532709150607,1139.9059680334158,43.418981917430145,3.3215884543472463
220.0,21.790639023962616,12.5355349922616,8.202834160418092,0.9724316987582652,0.3283492519983174,1139.5410790926512,44.00632657566362,3.307278514096444
220.0,22.10407303873107,12.485607448460598,8.225207854005419,0.9718803327334306,0.32477280707090145,1139.1761220199144,44.59456610171176,3.2930643791397185
220.0,22.41742801651381,12.435866667684882,8.24748370233764,0.9713289667085958,0.3213013911202682,1138.8110968135659,45.18370268234487,3.278945419077195
