Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_AR_[-]
223.07,51.94436684281707,7.807193571643185,10.691897595249301,0.8829849612710039,0.20094986948259985,1120.9165947756064,140.96109975877752,2.2270188073384354
223.07,52.38841118389934,7.751988201041767,10.73291305915798,0.8817786206655504,0.2001422844725493,1120.6092578944554,142.3871624660331,2.2190409250520693
223.07,52.832031722161695,7.697043197607637,10.774130149160255,0.8805722800600968,0.1993550950669765,1120.3010860142738,143.81705853517704,2.2111200689644748
223.07,53.27522900125153,7.642357435022668,10.815126633520784,0.8793659394546433,0.1985878137108161,1119.9920766650675,145.25081271874214,2.2032557139156346
223.07,53.71800357438967,7.58792986702351,10.85658624675655,0.8781595988491897,0.19783997027538885,1119.6822273716984,146.68844992655679,2.1954473447079748
223.07,54.16035600428157,7.533759458000273,10.898382896244804,0.8769532582437362,0.19711111131259107,1119.3715356538953,148.12999522356338,2.1876944500328155
223.07,54.60228686307192,7.479845182794588,10.94007586442362,0.8757469176382826,0.19640079934723645,1119.059999026255,149.5754738274763,2.1799965225152067
223.07,55.04379673228122,7.426186026691433,10.982265317990418,0.874540577032829,0.19570861220535202,1118.7476149982688,151.02491110635185,2.172353058749558
223.07,55.48488620271467,7.372780985304173,11.024614922533772,0.8733342364273754,0.19503414237624334,1118.4343810743144,152.47833257597557,2.1647635593334544
223.07,55.92555587444208,7.319629064603588,11.066751702686545,0.8721278958219219,0.19437699640642347,1118.1202947536874,153.93576389716432,2.157227528893897
223.07,56.36580635667764,7.266729280672961,11.109444012964687,0.8709215552164683,0.19373679432352414,1117.8053535305914,155.39723087286603,2.149744476114669
223.07,56.80563826773964,7.214080659836724,11.152237264761297,0.8697152146110148,0.1931131690884513,1117.4895548941636,156.8627594451459,2.142313913755389
